Nº Aquisição Horário     Data        Canal 1 [°C] 
02907        7:26:01 AM  5/21/2015   26.4         
02908        7:27:01 AM  5/21/2015   26.4         
02909        7:28:01 AM  5/21/2015   26.4         
02910        7:29:01 AM  5/21/2015   26.4         
02911        7:30:01 AM  5/21/2015   26.4         
02912        7:31:01 AM  5/21/2015   26.4         
02913        7:32:01 AM  5/21/2015   26.4         
02914        7:33:01 AM  5/21/2015   26.4         
02915        7:34:01 AM  5/21/2015   26.5         
02916        7:35:01 AM  5/21/2015   26.5         
02917        7:36:01 AM  5/21/2015   26.5         
02918        7:37:01 AM  5/21/2015   26.5         
02919        7:38:01 AM  5/21/2015   26.5         
02920        7:39:01 AM  5/21/2015   26.5         
02921        7:40:01 AM  5/21/2015   26.5         
02922        7:41:01 AM  5/21/2015   26.5         
02923        7:42:01 AM  5/21/2015   26.5         
02924        7:43:01 AM  5/21/2015   26.5         
02925        7:44:01 AM  5/21/2015   26.6         
02926        7:45:01 AM  5/21/2015   26.6         
02927        7:46:01 AM  5/21/2015   26.6         
02928        7:47:01 AM  5/21/2015   26.6         
02929        7:48:01 AM  5/21/2015   26.6         
02930        7:49:01 AM  5/21/2015   26.6         
02931        7:50:01 AM  5/21/2015   26.7         
02932        7:51:01 AM  5/21/2015   26.7         
02933        7:52:01 AM  5/21/2015   26.7         
02934        7:53:01 AM  5/21/2015   26.7         
02935        7:54:01 AM  5/21/2015   26.7         
02936        7:55:01 AM  5/21/2015   26.7         
02937        7:56:01 AM  5/21/2015   26.8         
02938        7:57:01 AM  5/21/2015   26.8         
02939        7:58:01 AM  5/21/2015   26.8         
02940        7:59:01 AM  5/21/2015   26.8         
02941        8:00:01 AM  5/21/2015   26.8         
02942        8:01:01 AM  5/21/2015   26.8         
02943        8:02:01 AM  5/21/2015   26.8         
02944        8:03:01 AM  5/21/2015   26.8         
02945        8:04:01 AM  5/21/2015   26.8         
02946        8:05:01 AM  5/21/2015   26.9         
02947        8:06:01 AM  5/21/2015   26.9         
02948        8:07:01 AM  5/21/2015   26.9         
02949        8:08:01 AM  5/21/2015   26.9         
02950        8:09:01 AM  5/21/2015   26.9         
02951        8:10:01 AM  5/21/2015   26.9         
02952        8:11:01 AM  5/21/2015   26.9         
02953        8:12:01 AM  5/21/2015   26.9         
02954        8:13:01 AM  5/21/2015   26.9         
02955        8:14:01 AM  5/21/2015   26.9         
02956        8:15:01 AM  5/21/2015   26.9         
02957        8:16:01 AM  5/21/2015   26.9         
02958        8:17:01 AM  5/21/2015   26.9         
02959        8:18:01 AM  5/21/2015   26.9         
02960        8:19:01 AM  5/21/2015   26.9         
02961        8:20:01 AM  5/21/2015   26.9         
02962        8:21:01 AM  5/21/2015   26.9         
02963        8:22:01 AM  5/21/2015   26.9         
02964        8:23:01 AM  5/21/2015   26.9         
02965        8:24:01 AM  5/21/2015   26.9         
02966        8:25:01 AM  5/21/2015   26.9         
02967        8:26:01 AM  5/21/2015   27.0         
02968        8:27:01 AM  5/21/2015   27.0         
02969        8:28:01 AM  5/21/2015   27.0         
02970        8:29:01 AM  5/21/2015   27.0         
02971        8:30:01 AM  5/21/2015   27.0         
02972        8:31:01 AM  5/21/2015   27.0         
02973        8:32:01 AM  5/21/2015   27.0         
02974        8:33:01 AM  5/21/2015   27.0         
02975        8:34:01 AM  5/21/2015   27.0         
02976        8:35:01 AM  5/21/2015   27.0         
02977        8:36:01 AM  5/21/2015   26.8         
02978        8:37:01 AM  5/21/2015   26.0         
02979        8:38:01 AM  5/21/2015   25.8         
02980        8:39:01 AM  5/21/2015   26.1         
02981        8:40:01 AM  5/21/2015   26.7         
02982        8:41:01 AM  5/21/2015   27.4         
02983        8:42:01 AM  5/21/2015   28.1         
02984        8:43:01 AM  5/21/2015   28.3         
02985        8:44:01 AM  5/21/2015   27.9         
02986        8:45:01 AM  5/21/2015   27.0         
02987        8:46:01 AM  5/21/2015   26.2         
02988        8:47:01 AM  5/21/2015   25.6         
02989        8:48:01 AM  5/21/2015   24.9         
02990        8:49:01 AM  5/21/2015   24.3         
02991        8:50:01 AM  5/21/2015   23.8         
02992        8:51:01 AM  5/21/2015   23.4         
02993        8:52:01 AM  5/21/2015   23.0         
02994        8:53:01 AM  5/21/2015   22.7         
02995        8:54:01 AM  5/21/2015   22.5         
02996        8:55:01 AM  5/21/2015   22.2         
02997        8:56:01 AM  5/21/2015   22.0         
02998        8:57:01 AM  5/21/2015   21.9         
02999        8:58:01 AM  5/21/2015   21.7         
03000        8:59:01 AM  5/21/2015   21.6         
03001        9:00:01 AM  5/21/2015   21.4         
03002        9:01:01 AM  5/21/2015   21.3         
03003        9:02:01 AM  5/21/2015   21.2         
03004        9:03:01 AM  5/21/2015   21.1         
03005        9:04:01 AM  5/21/2015   21.0         
